Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Bruto;Tipo Agregado
Apartamento;Botafogo;3;1;0;110;2500.0;1300.0;0.0;3800.0;Apartamento
Apartamento;Copacabana;1;0;0;57;2000.0;620.0;79.0;2699.0;Apartamento
Apartamento;Barra da Tijuca;4;4;2;330;7900.0;1913.0;683.0;10496.0;Apartamento
Apartamento;Copacabana;3;0;0;120;2300.0;1900.0;2362.0;6562.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;145;5000.0;1550.0;500.0;7050.0;Apartamento
Apartamento;Copacabana;3;0;0;120;3000.0;780.0;220.0;4000.0;Apartamento
Apartamento;Botafogo;2;1;1;80;4000.0;1.0;0.0;4001.0;Apartamento
Apartamento;Copacabana;1;0;0;41;1200.0;430.0;0.0;1630.0;Apartamento
Apartamento;Barra da Tijuca;5;2;4;200;5890.0;2300.0;290.0;8480.0;Apartamento
Apartamento;Ipanema;1;1;0;51;2800.0;635.0;100.0;3535.0;Apartamento
Apartamento;Barra da Tijuca;4;2;4;206;6900.0;2681.0;612.0;10193.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;168;5000.0;2070.0;5100.0;12170.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;98;2400.0;1380.0;150.0;3930.0;Apartamento
Apartamento;Barra da Tijuca;2;2;2;112;4000.0;1400.0;300.0;5700.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2200.0;780.0;100.0;3080.0;Apartamento
Apartamento;Ipanema;3;1;1;140;7300.0;2900.0;500.0;10700.0;Apartamento
Apartamento;Leblon;2;0;0;70;3500.0;762.0;234.0;4496.0;Apartamento
Apartamento;Leblon;3;1;0;140;10000.0;2000.0;500.0;12500.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;55;2100.0;1200.0;0.0;3300.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;50;1600.0;950.0;100.0;2650.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;2500.0;1000.0;180.0;3680.0;Apartamento
Apartamento;Leblon;3;3;2;200;10500.0;1710.0;0.0;12210.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;303;9000.0;2277.0;16910.0;28187.0;Apartamento
Apartamento;Botafogo;2;1;0;95;2500.0;870.0;0.0;3370.0;Apartamento
Apartamento;Ipanema;1;0;0;36;2100.0;580.0;25.0;2705.0;Apartamento
Apartamento;Ipanema;3;0;0;165;6900.0;3000.0;769.0;10669.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;68;2800.0;1550.0;0.0;4350.0;Apartamento
Apartamento;Flamengo;2;1;1;90;3000.0;980.0;0.0;3980.0;Apartamento
Apartamento;Barra da Tijuca;2;0;1;100;5000.0;2400.0;6000.0;13400.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;93;2500.0;1450.0;166.0;4116.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;245;7000.0;3500.0;700.0;11200.0;Apartamento
Apartamento;Leblon;3;1;1;150;5000.0;1000.0;34.0;6034.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;74;1900.0;1300.0;0.0;3200.0;Apartamento
Apartamento;Tijuca;2;0;0;65;1900.0;580.0;87.0;2567.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;180;4500.0;1450.0;490.0;6440.0;Apartamento
Apartamento;Ipanema;3;2;1;150;7000.0;2200.0;387.0;9587.0;Apartamento
Apartamento;Ipanema;2;1;1;142;8500.0;2600.0;430.0;11530.0;Apartamento
Apartamento;Botafogo;2;0;0;60;2600.0;480.0;70.0;3150.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;145;4000.0;2450.0;340.0;6790.0;Apartamento
Apartamento;Ipanema;2;0;0;80;5500.0;2000.0;500.0;8000.0;Apartamento
Apartamento;Barra da Tijuca;1;2;0;68;1800.0;850.0;207.0;2857.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;140;4900.0;1350.0;830.0;7080.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;104;3000.0;1875.0;560.0;5435.0;Apartamento
Apartamento;Flamengo;3;2;0;240;5500.0;1600.0;550.0;7650.0;Apartamento
Apartamento;Flamengo;4;0;0;150;4000.0;1240.0;212.0;5452.0;Apartamento
Apartamento;Copacabana;3;0;2;145;4000.0;950.0;0.0;4950.0;Apartamento
Apartamento;Leblon;3;2;1;195;6400.0;1870.0;460.0;8730.0;Apartamento
Apartamento;Ipanema;1;0;0;50;3800.0;450.0;30.0;4280.0;Apartamento
Apartamento;Leblon;3;1;2;107;6500.0;1240.0;425.0;8165.0;Apartamento
Apartamento;Ipanema;3;1;2;174;8500.0;2400.0;6000.0;16900.0;Apartamento
Apartamento;Botafogo;2;1;1;85;2700.0;1159.0;184.0;4043.0;Apartamento
Apartamento;Leblon;2;2;1;94;6700.0;1200.0;320.0;8220.0;Apartamento
Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;345.0;11145.0;Apartamento
Apartamento;Botafogo;1;0;0;42;2200.0;400.0;58.0;2658.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;52;3500.0;2715.0;0.0;6215.0;Apartamento
Apartamento;Ipanema;2;1;1;130;4800.0;1300.0;389.0;6489.0;Apartamento
Apartamento;Copacabana;3;0;1;140;7800.0;1300.0;198.0;9298.0;Apartamento
Apartamento;Tijuca;3;1;1;140;1800.0;1147.0;0.0;2947.0;Apartamento
Apartamento;Barra da Tijuca;3;1;0;80;1700.0;1031.0;2195.0;4926.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;113;3000.0;1920.0;610.0;5530.0;Apartamento
Apartamento;Tijuca;3;1;0;140;2300.0;680.0;114.0;3094.0;Apartamento
Apartamento;Copacabana;2;0;0;70;2400.0;638.0;149.0;3187.0;Apartamento
Apartamento;Ipanema;2;1;1;100;7500.0;4600.0;486.0;12586.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;95;2200.0;1334.0;257.0;3791.0;Apartamento
Apartamento;Copacabana;3;0;1;100;3000.0;950.0;2570.0;6520.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;361;8000.0;3068.0;0.0;11068.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2500.0;1224.0;212.0;3936.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;105;2300.0;1500.0;0.0;3800.0;Apartamento
Apartamento;Botafogo;2;0;1;85;3200.0;700.0;200.0;4100.0;Apartamento
Apartamento;Tijuca;3;1;0;80;1900.0;700.0;60.0;2660.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;73;2700.0;1185.0;207.0;4092.0;Apartamento
Apartamento;Copacabana;3;1;0;81;2500.0;1000.0;1736.0;5236.0;Apartamento
Apartamento;Barra da Tijuca;3;3;1;250;3500.0;2600.0;196.0;6296.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;230;9000.0;2750.0;600.0;12350.0;Apartamento
Apartamento;Ipanema;2;1;0;75;3300.0;1000.0;195.0;4495.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;58;1150.0;700.0;91.0;1941.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;105;3300.0;1500.0;270.0;5070.0;Apartamento
